Points,Wins,Last 10 Rank,Post Season Finish 
98,45,15.5,5
92,42,19.5,5
86,38,14.0,5
98,43,13.0,4
104,46,10.0,4
82,34,18.0,3
92,40,13.0,5
112,52,15.0,4
106,49,12.0,4
82,36,15.0,5
98,45,6.0,5
79,36,11.0,4
103,46,11.5,4
100,46,17.5,5
72,32,9.5,5
78,36,17.5,5
72,32,9.5,5
102,48,8.5,3
84,38,9,5
89,41,13.0,5
106,48,13.5,5
78,37,4.5,4
76,34,11.5,5
98,46,17.5,5
94,42,20.5,5
82,37,16.0,4
78,36,24.0,5
98,46,4.0,1
91,42,10.0,5
88,41,15.0,3
76,36,15.5,5
100,44,10.0,5
84,39,12.5,5
101,46,16.5,3
86,40,13.0,5
74,34,20.0,5
88,39,13.5,5
88,40,13.0,5
96,44,11.0,5
82,38,14.0,5
93,42,16.5,5
98,44,16.0,5
98,43,16.5,5
103,48,3.0,5
104,48,15.5,5
92,42,13.5,5
72,33,8.0,5
95,42,13.0,5
104,49,11.0,4
94,44,13.5,5
98,46,14.0,5
74,34,24.0,5
108,50,15.5,3
92,42,11.5,4
102,47,12.0,5
102,46,9.0,5
114,54,7.5,5
104,48,11.0,5
72,31,20.5,5
98,46,13.5,5
69,30,15.0,4
98,46,9.0,5
86,38,12.5,4
101,47,9.0,5
98,45,19.0,4
102,46,20.0,4
104,47,12.0,2
98,44,4.0,3
85,38,10.5,5
95,42,20.5,5
108,48,18.5,5
104,47,12.0,4
75,34,18.0,5
92,40,14.0,4
78,36,15.5,5
99,45,12.0,3
90,40,10.5,5
96,44,8.0,5
82,37,17.5,5
101,46,17.0,5
76,33,15.5,5
97,44,14.0,4
86,38,23.0,5
69,32,20.0,5
94,42,3.5,5
103,47,14.5,3
92,40,5.5,5
103,47,19.0,5
90,40,15.0,5
99,44,17.0,5
104,48,13.5,4
73,32,14.0,3
92,40,15.0,4
80,34,15.0,4
100,47,14.5,5
95,43,17.5,4
99,45,11.0,5
82,38,21.5,5
98,42,14.5,5
96,44,11.5,4
86,34,22.5,5
98,42,14.0,5
106,48,10.0,5
98,46,24.0,5
90,40,15.5,5
96,44,14.5,5
92,42,12.0,4
95,42,11.5,5
78,35,14.5,4
102,47,20.5,5
76,34,8.5,5
102,46,13.5,5
80,34,13,3
85,38,13.0,5
97,44,5.0,3
100,44,12.5,5
110,50,17.5,4
90,40,15.5,5
76,35,20.5,5
86,40,6.5,3
80,37,19.0,5
105,48,9.0,5
92,42,17.0,5
100,43,13.0,5
98,44,10.0,5
102,44,16.5,5
114,52,24.0,5
96,43,13.0,1
82,36,18.5,5
112,51,14.0,5
93,40,19.0,5
102,48,5.5,4
90,42,12.5,4
98,42,22.0,5
74,34,16.5,5
103,48,14.0,1
106,48,4.0,4
92,40,2.0,5
100,44,14.0,5
94,42,7.5,5
107,49,19.5,5
104,46,11.5,5
97,46,6.5,5
68,29,20.0,5
100,44,4.0,5
110,50,2.0,5
74,34,24.0,5
77,35,15.0,5
74,32,22.5,5
79,36,9.0,1
94,43,13.0,5
81,37,13.0,5
88,41,3.5,5
112,52,17.5,5
94,42,18.5,5
96,44,19.0,5
103,47,17.0,5
80,36,14.5,3
97,42,10.5,5
110,50,7.5,1
110,51,18.5,4
102,46,8.0,5
82,36,13.0,4
72,33,9.5,5
106,48,3.0,5
84,36,8.0,5
95,42,8.0,5
84,38,6.0,5
81,38,15.0,5
98,44,15.0,5
102,46,5.5,5
79,36,19.0,5
78,36,8.5,4
88,40,23.5,5
94,42,28.0,5
102,46,6.5,4
86,38,26.0,5
63,27,19.0,5
111,50,7.5,4
86,39,12.5,5
102,46,18.5,5
106,49,11.5,5
97,42,10.0,5
78,32,14.0,5
101,45,6.5,5
96,43,5.0,5
80,37,20.5,5
100,47,11.5,4
106,48,16.0,5
98,44,8.0,5
76,34,7.0,5
85,39,11.5,5
94,42,14.0,5
93,40,16.5,5
81,36,14.5,5
116,55,8.0,5
72,31,9.0,5
88,40,9.0,5
92,40,6.5,5
60,27,17.5,4
110,49,6.5,4
108,49,10.0,5
106,50,14.0,5
100,46,23.0,3
100,46,8.5,5
73,32,9.5,4
82,37,16.0,5
84,39,1.0,5
72,32,6.5,5
80,36,12.0,4
88,38,10.5,5
90,40,11.5,4
88,39,4.0,5
99,45,19.0,5
92,42,11.0,5
100,46,4.5,4
78,36,13.0,5
103,48,21.5,5
100,47,13.5,4
67,28,20.0,5
66,30,20.5,5
94,42,16.5,5
89,38,17.5,5
99,44,20.0,5
100,46,13.5,5
88,40,11.5,5
98,46,16.5,4
78,36,6.5,3
99,46,15.5,5
98,46,13.0,5
87,38,14.0,5
102,46,15.5,5
71,31,20.0,5
94,45,3.0,5
106,50,10.5,5
104,48,15.0,4
106,50,19.5,5
102,46,7.5,5
94,42,13.0,4
108,50,8.0,5
78,34,2.0,5
101,46,3.5,5
87,38,20.5,5
80,36,13.0,3
74,33,16.0,5
104,48,14.5,5
100,46,26.0,4
101,46,18.0,5
92,41,13.0,3
76,34,13.0,5
84,35,23.5,5
101,46,17.0,5
107,48,10.5,5
106,48,10.5,2
78,37,12.0,5
88,42,21.5,5
103,48,17.5,4
100,47,5.0,4
82,36,21.0,5
84,37,10.0,4
90,40,19.5,4
100,48,10.5,5
76,34,19.5,4
114,52,4.5,5
80,36,9.5,5
98,43,7.5,5
76,34,11.5,5
108,48,23.5,5
79,36,12.5,5
76,36,5.0,4
92,42,10.5,5
92,40,14.5,5
77,34,15.0,4
105,47,12.5,4
96,44,18.5,5
106,49,19.0,4
96,44,14.0,5
51,24,9,5
108,50,5.0,4
68,30,15.5,5
68,29,24.5,5
102,46,7.0,5
88,38,19.5,5
88,40,21.5,5
95,42,6.5,5
88,40,20.5,5
98,46,23.5,5
102,48,13.0,4
112,52,4.5,3
73,31,5.0,4
85,38,17.0,4
67,30,9.0,5
94,44,9.5,3
108,49,4.0,1
108,48,11.5,4
100,46,7.5,5
102,46,14.5,5
100,44,10.0,5
104,48,7.5,5
112,51,10.5,3
102,48,10.0,5
100,46,6.0,5
96,44,19.0,5
112,52,8.5,4
106,49,9.0,5
74,34,20.5,5
94,42,17.5,5
94,41,6.5,5
88,39,22.0,5
75,35,13.5,5
79,36,10.0,5
94,42,5.5,5
77,37,15.5,5
105,47,14.5,5
90,40,13.5,5
68,32,16.0,5
82,38,11.0,4
92,41,9.0,5
76,35,16.5,5
81,36,14.0,4
106,48,13.5,4
106,49,7.5,5
112,50,15.5,5
78,36,8.5,4
96,44,14.5,4
92,41,20.5,5
84,36,29.0,5
78,36,17.5,5
96,42,13.5,4
105,48,13.0,5
96,42,8.5,3
94,42,5.0,4
107,50,14.0,2
104,46,12.0,5
91,42,13.5,3
80,36,14.0,5
82,38,15.5,5
98,45,8.5,5
101,44,13.0,5
71,32,20.5,5
72,32,7.5,5
96,44,18.5,5
93,42,19.5,5
104,48,8.0,5
110,48,8.0,4
108,51,12.0,3
104,47,13.0,5
96,44,14.5,5
78,36,8.5,5
96,44,14.5,5
102,48,20.0,5
96,45,9.0,4
104,46,24.5,5
94,41,15.0,5
102,46,12.5,5
98,44,9.0,4
98,44,7.5,5
67,30,22.0,5
112,52,10.5,5
81,36,14.5,4
75,34,8.5,5
77,35,18.5,5
108,50,6.0,5
85,38,18.0,5
76,34,5.0,5
98,45,7.5,5
81,38,21.0,5
68,29,13.0,5
84,38,12.5,5
109,51,13.0,3
90,42,9.0,5
92,40,16.0,5
110,50,14.5,5
78,35,19.5,5
98,44,24.5,5
100,45,15.5,4
96,42,3.5,5
74,34,12.0,5
102,48,4.5,1
76,34,18.5,5
99,45,18.5,5
90,42,15.5,5
103,46,8.5,5
96,43,14.5,4
91,40,9.5,5
107,49,13.5,5
106,47,9.5,5
111,52,8.0,5
108,49,11.0,5
100,44,11.0,5
90,39,18.0,5
98,44,16.5,5
104,48,12.0,4
66,29,17.5,5
87,40,12.0,5
97,42,12.5,5
77,35,10.0,5
78,35,12.0,4
102,48,15.0,3
104,47,12.0,4
98,46,27.0,5
98,45,13.0,5
98,45,22.0,5
110,50,7.5,4
80,36,21.5,5
96,43,15.0,5
99,46,10.0,5
82,38,7.5,1
102,48,10.5,2
106,48,4.5,4
115,52,9.5,4
101,46,21.0,5
94,42,17.0,5
96,41,17.0,5
86,40,3.0,4
85,38,12.5,5
96,44,24.5,5
96,44,18.0,5
86,38,20.0,4
108,48,13.0,5
92,42,22.0,5
96,42,20.0,5
101,46,15.5,5
85,36,7.0,5
81,36,10.0,5
88,40,13.5,5
92,40,17.5,5
83,38,9.5,5
95,42,5.0,4
102,46,12.5,5
92,41,10.0,5
97,44,20.0,5
82,36,14.5,3
106,48,10.0,3
100,46,9.0,4
71,31,11.5,5
98,45,10.0,4
96,42,8.0,5
99,44,13.0,4
98,46,13.0,5
100,45,2.5,5
82,36,13.5,5
99,44,9.5,5
104,49,11.5,5
104,46,6.5,5
78,34,8.5,4
94,44,19.0,4
100,46,20.5,5
92,42,17.0,5
87,40,16.0,5
99,46,17.0,5
86,36,19.5,4
89,40,11.5,5
52,24,21.0,4
58,25,12.0,5
98,45,18.0,5
93,41,15.5,3
92,42,19.0,4
78,35,6.0,5
109,50,13.5,5
86,39,18.5,4
88,42,7.5,4
94,40,12.0,5
104,48,12.0,5
96,42,13.5,5
73,32,25.5,5
82,38,23.0,5
95,44,12.5,5
106,48,7.5,5
96,44,7.0,1
98,44,16.5,5
108,50,6.5,4
88,38,17.0,5
96,44,12.5,4
98,46,16.5,5
94,44,12.0,5
100,45,15.5,5
114,52,13.0,2
110,50,10.5,3
106,49,6.5,3
80,36,20.0,5
74,35,19.5,5
106,48,11.5,5
83,38,13.5,5
98,45,12.0,5
104,46,4.0,5
71,32,13.0,5
100,47,18.0,5
101,46,10.0,5
88,40,15.5,5
83,40,15.0,5
97,44,22.0,5
98,44,13.5,5
106,48,14.5,5
86,38,22.5,5
103,46,19.5,5
73,32,16.5,5
96,42,12.5,5
91,42,11.5,5
96,41,12.5,5
80,36,8.0,5
92,44,10.0,5
76,33,25.0,5
74,32,21.0,5
78,36,12.0,5
109,50,10.5,4
96,42,23.5,5
92,42,24.5,5
90,39,17.0,4
70,32,18.0,5
50,23,9.5,4
100,44,6.0,5
91,41,18.0,4
70,31,21.0,5
56,25,15.0,5
100,44,18.5,5
96,44,16.0,5
75,36,10.5,5
94,42,14.0,5
86,40,8.5,5
54,24,13.0,5
68,30,14.5,5
97,44,10.0,5
106,48,8.5,3
100,45,7.5,5
77,35,24.0,5
95,44,26.0,5
98,44,9.5,5
98,42,7.5,4
90,42,28.5,5
94,42,15.0,5
74,34,13.5,5
102,46,13.5,1
105,49,11.5,5
98,44,16.0,5
98,44,6.5,5
85,36,7.0,4
92,40,11.0,3
98,43,7.0,5
102,46,10.0,4
88,38,18.5,4
100,46,21.5,5
108,50,14.5,4
100,46,16.5,5
82,36,17.5,5
97,45,11.5,5
90,39,16.0,4
100,47,19.0,5
98,46,16.0,4
104,49,8.0,5
102,46,21.0,5
80,36,15.5,5
94,43,6.5,5
94,42,15.5,5
104,48,3.0,4
101,45,11.5,5
90,42,13.5,4
94,42,24.5,4
104,48,17.5,5
104,48,7.5,4
76,35,14.0,5
95,41,11.5,5
96,44,11.0,5
105,48,12.5,5
102,47,9.5,3
104,48,9.0,4
102,48,26.5,5
96,44,6.0,2
104,46,11.0,4
104,48,8.5,5
83,38,15.5,3
104,47,11.5,4
87,39,14.5,5
97,44,8.5,5
86,38,20.0,5
98,46,9.0,3
76,34,7.5,4
93,42,19.0,4
100,44,17.0,4
84,38,17.0,5
80,36,16.0,4
104,48,19.0,4
90,40,15.0,5
103,46,8.0,5
102,47,9.5,5
106,50,12.5,5
98,46,20.0,5
80,36,8.5,5
98,45,6.5,5
90,40,29.5,5
98,44,12.0,5
98,45,10.0,5
82,38,12.5,4
80,35,17.5,5
110,50,12.5,4
104,46,14.0,3
88,40,7.0,5
86,38,17.0,5
94,43,23.5,5
110,51,8.5,5
84,40,10.5,5
74,32,6.5,5
108,49,10.5,1
80,36,11.5,5
85,38,19.0,5
106,48,15.0,5
103,45,6.0,5
80,38,9.0,5
105,48,1.0,5
102,46,21.0,5
101,46,14.5,5
106,50,6.0,4
108,48,1.5,4
79,34,27.5,5
108,50,9.5,5
92,42,7.5,5
103,46,6.0,4
105,48,10.5,5
91,42,7.5,5
78,36,12.0,5
94,42,16.5,5
101,46,24.0,5
104,48,19.0,4
88,42,17.0,5
82,38,14.0,5
104,45,13.0,5
80,36,8.5,5
112,50,13.0,4
94,42,20.5,5
48,21,17.0,5
84,38,3.0,5
95,44,20.0,5
72,34,9.0,5
91,40,11.5,5
101,46,17.5,5
110,51,27.5,5
104,48,13.5,5
96,46,22.5,5
86,36,19.0,4
91,39,10.5,5
88,38,9.0,5
100,44,5.5,3
98,45,20.0,3
100,44,11.0,4
100,46,13.0,5
83,38,18.5,5
98,44,14.0,4
102,48,6.5,3
104,47,22.0,5
68,30,23.0,5
104,48,15.0,3
86,38,16.5,3
100,46,20.0,5
109,50,9.0,4
98,43,14.5,5
100,45,12.0,3
96,44,13.0,5
60,27,21.0,5
88,41,5.0,1
110,50,9.5,4
96,45,4.0,3
80,36,14.0,4
92,42,6.0,5
81,36,22.5,4
100,48,10.0,5
72,33,20.0,5
116,54,13.5,5
100,46,9.5,4
115,52,11.0,5
94,42,11.0,5
88,40,16.5,4
94,42,15.5,4
96,44,17.0,5
94,44,16.0,4
89,40,8.0,5
86,36,15.0,5
100,46,4.5,4
98,42,12.5,4
76,34,23.5,5
104,48,18.5,5
78,36,24.5,4
94,42,11.0,5
77,36,4,1
82,37,14.5,5
90,40,17.0,5
82,38,18.0,5
70,30,20.5,5
106,48,11.0,4
102,46,10.5,2
97,43,11.5,5
78,36,19.5,4
62,28,17.0,5
106,49,8.0,3
77,36,11.0,3
102,47,14.5,5
76,34,11.0,5
114,52,10.0,5
92,40,14.5,5
94,41,5.5,5
96,44,6.0,5
100,46,13.5,5
108,50,13.0,5
92,41,21.0,5
99,44,16.0,5
92,40,22.0,5
85,38,15.0,4
70,32,21.0,5
101,43,17.0,5
102,46,8.5,3
96,43,15.5,5
111,50,11.5,5
90,41,8.0,5
104,47,6.0,5
86,38,20.0,5
108,50,11.5,4
86,40,13.5,4
86,40,5.0,4
98,46,3.5,5
88,41,13.0,4
91,40,19.5,5
76,34,7.0,4
104,48,12.0,4
104,47,5.0,5
106,48,11.5,5
78,34,9.0,5
86,40,8.0,3
84,38,13.0,3
100,46,13.5,5
102,45,19.0,5
95,44,8.5,5
94,44,26.5,5
96,44,10.0,5
100,44,3.5,3
95,44,9.0,5
104,48,16.5,5
88,40,12.0,5
103,48,11.0,5
101,46,6.5,5
78,34,14.5,4
78,37,5.0,4
102,46,16.5,5
88,38,14.5,5
91,42,18.0,5
102,48,15.5,5
88,41,3.5,3
70,32,19.5,5
100,46,25.0,5
98,46,9.0,5
70,32,19.5,5
104,48,8.5,5
80,36,8.5,3
76,34,22.5,5
110,50,9.0,3
63,28,24.0,5
102,48,16.5,2
73,32,9.0,5
112,52,17.5,5
99,44,9.0,5
88,40,22.0,5
93,42,14.0,5
102,47,23.5,5
74,34,12.5,5
92,42,8.0,5
98,45,11.5,5
84,39,18.5,5
99,45,10.0,4
106,48,22.0,5
84,37,23.5,5
100,46,17.0,5
86,40,9.5,3
104,48,8.0,5
104,48,11.0,4
109,50,10.5,4
106,48,16.0,5
100,46,19.0,5
94,42,13.0,4
97,46,19.5,5
86,40,21.0,5
98,42,18.0,3
97,44,26.0,5
83,37,15.5,5
90,41,9.0,5
97,43,14.0,5
107,49,16.5,5
102,47,18.5,5
100,45,19.0,4
84,38,21.5,5
62,28,14.0,5
100,46,6.5,4
98,44,10.0,5
82,38,24.0,5
108,50,11.0,1
107,48,11.5,5
103,49,16.0,5
102,47,15.5,5
94,40,13.5,4
88,40,12.0,4
102,48,6.0,5
98,43,13.0,4
100,46,22.0,4
90,41,15.0,4
71,32,7.5,5
95,42,7.5,5
116,52,8.5,4
88,40,22.5,5
101,46,6.0,1
96,43,3.0,5
96,44,14.5,5
92,41,19.5,5
78,35,15.5,2
94,44,10.5,5
106,48,7.0,5
92,41,5.0,5
101,46,9.0,5
106,49,18.0,5
96,43,9.0,5
108,50,15.5,5
48,22,21,5
89,38,17.0,5
98,44,8.5,5
99,44,4.0,5
100,46,12.5,5
95,42,11.5,5
111,52,7.5,3
98,45,25.0,5
105,48,12.0,5
98,44,16.0,5
80,34,30.5,5
62,28,26.5,5
87,40,15.0,5
101,46,4.0,5
97,44,17.5,4
64,27,24.0,5
92,43,19.0,4
102,46,6.5,5
86,40,14.5,5
92,40,24.0,4
99,44,19.0,5
103,46,3.0,5
78,36,4.0,5
100,44,9.5,5
104,47,10.0,5
106,48,9.0,5
75,34,7.0,5
88,41,21.5,5
88,38,16.5,5
87,38,22.0,5
95,41,5.5,5
82,38,17.0,4
82,36,9.5,5
85,38,14.5,5
78,36,14.5,5
82,34,12.0,4
103,47,13.5,4
96,45,14.0,5
85,38,12.0,5
75,34,14.5,4
87,40,14.5,5
95,44,18.5,4
99,45,14.0,5
99,42,7.0,4
92,43,24.0,5
88,42,20.0,5
87,38,15.0,5
108,50,11.0,1
72,32,19.5,5
98,45,15.0,5
93,41,16.0,5
105,48,3.5,5
94,42,6.5,5
88,40,20.5,5
110,50,15.0,5
84,38,6.0,5
91,40,6.0,5
92,42,13.5,5
102,46,9.5,3
102,46,13.5,5
96,42,11.5,5
94,43,14.5,5
82,36,26.5,5
104,48,14.5,4
100,46,16.5,4
105,47,14.0,5
92,41,15.0,5
102,47,14.0,5
86,39,12.0,5
105,50,15.5,3
94,44,16.5,5
85,39,11.5,5
105,48,5.5,4
103,48,4.0,5
108,48,15.0,5
109,50,6.0,5
105,48,3.0,3
97,44,7.0,5
73,32,10.0,5
98,42,8.5,4
80,34,16.5,5
88,40,18.5,5
94,42,14.0,5
68,28,18.0,5
106,48,14.0,5
84,38,18.0,5
78,37,17.0,5
76,35,7.5,4
78,32,15.0,4
100,44,4.5,4
100,46,15.0,5
92,42,14.5,5
88,40,14.0,5
102,48,11.5,5
101,45,13,5
106,49,2,3
96,43,10.5,4
90,41,18.0,5
112,52,1.0,5
82,36,15.0,5
74,32,19.0,4
76,34,15.0,5
82,39,4.5,5
112,52,8.5,3
94,42,6.0,4
110,50,12.5,4
107,48,11.5,5
95,42,10.0,5
100,43,15.5,5
56,26,18.5,5
90,42,20.0,5
108,49,11.0,5
101,46,9.0,4
98,44,8.5,4
110,52,14.5,5
96,42,15.0,5
96,42,8.5,5
98,42,6.0,5
105,50,18.5,5
68,30,10.5,5
90,40,20.0,5
82,37,19.0,5
90,41,21.0,4
102,46,18.5,5
72,32,14.0,5
102,46,5.5,5
50,23,15.0,5
100,46,11.0,3
75,36,15.5,4
70,32,12.0,4
100,47,4.0,5
96,42,4.0,5
100,45,19.0,4
98,43,2.0,5
91,43,19.5,5
91,39,7.0,5
96,43,17.0,5
93,41,15.0,5
108,50,9.5,3
108,51,20.0,5
100,45,7.0,5
94,41,4.0,5
90,38,11.5,5
72,32,25.5,5
68,30,21.5,4
71,33,13.5,4
92,42,12.5,5
80,34,10.0,4
94,40,17.0,5
98,43,10.0,5
86,38,17.5,5
86,38,19.5,5
92,40,26.5,5
90,40,15.5,5
100,44,16.0,4
78,37,23.0,5
92,40,15.5,5
100,44,6.5,4
68,30,13.5,4
96,42,15.0,5
82,37,18.0,4
101,47,7.5,4
98,44,4.0,4
84,38,24.0,5
102,47,17.5,5
102,46,2.5,5
102,47,17.0,5
98,44,17.0,5
104,48,2.5,5
104,49,18.5,5
77,34,24.0,5
96,42,13.0,5
90,42,11.0,5
78,36,14.0,5
100,47,9.0,5
95,44,21.5,5
98,44,10.0,5
74,32,13.5,4
74,32,10.5,5
102,46,9.0,5
92,40,16.5,5
92,41,13.0,5
80,34,24.5,5
116,54,3.5,4
91,40,20.0,5
102,46,12.5,4
104,46,13.0,5
96,42,10.5,3
105,48,18.0,4
101,46,7.0,4
90,41,15.5,4
80,39,16.0,5
110,51,17.0,5
80,37,17.5,5
86,38,17.5,5
99,46,21.5,3
112,52,11.0,4
67,30,17.5,5
65,29,14.0,5
91,41,18.0,5
100,44,11.5,5
86,38,15.0,4
110,50,21.5,4
102,47,14.0,5
96,44,6.5,5
100,44,14.0,5
101,46,6.5,5
94,42,3.5,5
76,34,19.0,5
96,43,20.0,5
101,46,19.0,5
98,45,17.0,1
94,42,19.0,5
76,32,11.5,5
101,48,5.5,4
106,48,1.0,5
90,41,8.0,5
86,38,26.5,5
92,42,16.0,5
86,40,22.0,5
70,30,18.5,5
95,46,3.0,4
97,44,13.0,5
103,44,13.5,3
104,46,1.5,5
102,47,13.0,4
91,42,14.0,5
92,40,8.0,5
101,48,13.5,4
100,45,10.0,5
103,48,21.5,5
100,44,16.0,5
102,47,14.5,5
94,44,14.0,5
84,38,18.0,5
80,36,23.0,4
108,50,8.0,5
78,36,12.5,5
80,36,20.0,4
81,36,18.0,5
98,44,11.0,4
78,36,19.5,4
78,36,17.0,4
86,36,24.0,5
66,29,13.5,5
96,43,9.5,5
102,48,16.0,5
90,40,23.0,5
96,44,13.0,5
104,47,24.0,5
55,24,20.0,5
72,34,11.0,5
110,52,6.0,5
92,41,5.5,4
64,29,25.0,5
88,41,14.5,4
109,50,19.5,5
98,43,24.0,5
116,54,12.0,5
96,42,12.0,4
102,48,12.5,3
98,45,12.5,5
96,46,6.5,5
72,32,17.0,5
98,44,15.0,5
102,46,9.0,5
95,42,7.0,5
66,29,18.5,5
98,46,12.5,4
90,40,13.0,5
102,45,16.0,5
101,46,19,1
99,44,19.0,5
95,44,15.0,5
106,48,6.5,5
73,32,14.5,4
88,41,6.5,5
96,44,15.0,5
73,34,8.5,3
102,44,9.0,4
105,47,17.0,4
94,43,7.0,5
97,44,13.0,5
92,41,5.5,5
103,48,7.5,3
89,42,11.0,5
72,32,21.5,5
108,50,10.5,5
101,46,7.0,4
99,44,3.5,5
76,33,21.5,5
83,38,14.5,3
98,44,8.0,5
97,43,9.0,4
100,44,2.5,4
101,48,13.0,5
86,39,15.5,5
104,47,17.5,5
83,38,15.0,5
88,40,19.5,5
70,32,23.0,5
96,42,20.5,4
96,42,19.5,5
87,38,25.0,5
88,40,13.5,4
76,36,17.5,5
94,42,6.0,5
62,28,16.0,5
86,38,20.0,5
83,37,15.5,5
94,41,3.0,4
78,36,17.5,5
71,32,15.0,5
82,38,8.0,3
110,51,17.0,4
74,34,23.0,5
96,43,11.0,5
96,42,11.0,5
106,48,17.5,4
100,46,12.5,4
100,44,15.0,4
100,45,5.0,5
96,44,12.0,5
102,48,26.0,5
104,48,17.0,5
100,45,11.5,5
102,47,15.5,5
72,32,12.0,4
97,42,10.5,5
103,48,16.5,5
99,45,13.5,4
100,45,4.0,5
101,44,2,5
105,48,2.0,3
79,35,19.0,5
75,32,23.5,4
108,50,6.5,4
90,39,8.5,5
96,42,3.5,5
100,48,6.0,5
108,51,9.0,3
74,34,24.0,4
110,52,10.0,4
104,47,5.5,5
98,46,6.0,5
59,26,19.5,5
90,40,22.0,5
106,50,17.0,4
88,39,17.0,5
100,46,15.5,5
106,49,6.0,5
99,46,6.5,4
78,36,22.5,4
90,41,22.5,5
84,36,23.0,4
96,42,3.5,5
98,44,12.5,5
76,34,15.0,5
94,42,29.0,5
85,38,28.0,5
97,42,13.0,5
90,41,13.5,4
76,32,15.5,4
98,44,18.0,5
110,52,20.5,5
86,38,18.0,4
76,35,21.5,5
98,46,11.0,4
90,38,13.0,4
92,42,3.5,5
92,44,10.0,5
83,38,23.0,4
100,44,12.0,5
69,32,14.5,5
83,36,5.5,5
95,44,11.0,5
89,38,12.5,3
95,43,3.5,5
88,40,15.5,5
60,29,11.5,5
104,47,14.0,4
89,38,10.5,4
96,44,8.0,4
102,46,11.0,4
106,48,20.0,4
105,47,5.0,4
101,48,9.0,5
104,48,6.0,5
95,44,5.0,5
100,44,15.0,4
91,42,16.0,4
98,44,10.0,5
70,32,20.0,5
70,32,18.5,5
90,40,25.5,5
89,40,16.5,5
86,38,8.5,5
92,41,13.5,5
80,36,13.0,5
88,40,23.5,5
98,43,10.0,5
93,41,18.0,5
106,48,11.5,5
106,49,19.0,5
106,48,15.0,4
93,41,17.5,5
90,40,13.0,5
98,44,13.0,5
90,40,2.5,3
90,40,9.0,3
96,43,6.0,4
72,32,6.5,5
96,43,5.5,4
81,36,15.0,4
97,45,19.5,5
92,44,26.5,5
84,37,24.5,5
94,42,18.0,5
98,44,9.0,4
48,21,17.0,5
96,44,8.5,5
76,34,15.0,5
94,42,22.5,4
74,34,15.0,4
104,46,12.5,3
85,38,24.0,5
102,47,15.5,5
88,39,18.5,5
96,44,15.0,5
78,34,27.0,5
87,40,18.5,5
86,37,17.0,5
94,43,21.0,5
111,50,9.5,5
84,39,10.5,5
106,48,9.5,3
94,45,24.0,5
85,38,24.0,5
91,40,16.5,5
77,34,4.5,5
104,48,20.0,5
85,40,8.5,5
96,44,9.5,3
92,41,11.0,3
92,42,13.0,5
94,44,14.0,5
88,40,19.5,5
103,46,7.0,5
84,36,23.5,5
95,43,13.0,5
106,48,4.0,4
104,48,11.0,5
106,49,18.5,5
97,43,23.5,5
92,42,26.5,5
85,40,20.0,5
98,46,14.5,5
106,50,11.0,2
102,46,14.5,3
84,38,16.0,5
94,40,18.5,5
109,49,16,5
74,34,9.5,4
104,48,9.0,5
72,34,14.5,5
92,41,3.0,5
105,49,26.0,5
112,52,11.0,5
96,45,9.0,5
64,30,19.5,3
92,40,15.0,5
104,46,13.5,4
94,44,12.5,5
87,38,16.0,4
96,44,24.0,5
78,35,11.0,5
78,35,16.0,5
106,50,12.0,5
101,46,13.5,4
104,48,13,4
68,30,11.5,5
72,32,17.0,5
106,48,13.0,4
66,30,10.0,5
85,39,24.0,5
100,45,8.0,5
72,32,15.0,5
110,50,3.5,5
95,42,5.0,4
68,31,15.0,5
92,40,8.0,5
75,34,10.5,5
108,50,8.0,5
88,40,23.5,5
86,38,16.0,5
95,42,9.5,5
94,42,19.0,5
67,30,16.5,5
101,47,20.0,1
94,44,10.0,5
95,45,6.0,5
102,46,22.5,5
90,41,14.0,5
79,36,15.5,4
80,36,19.5,5
76,34,4.5,5
98,44,17.5,5
94,43,8.5,5
96,42,11.5,5
86,40,16.5,5
100,46,16.5,4
104,48,11.5,5
102,46,19.5,3
106,49,16.5,5
90,42,17.5,5
98,44,11.0,5
104,48,5.0,4
106,48,10.5,5
77,36,16.0,5
80,36,5.5,5
106,50,18.5,5
94,42,5.0,5
90,40,8.0,5
94,44,19.5,5
92,42,16.0,5
77,35,16.0,5
84,38,13.0,5
106,49,17.5,5
108,50,15.0,5
110,50,14.5,5
88,39,19.0,5
88,38,20.0,5
70,30,22.0,5
96,42,3.0,3
73,31,24.5,5
69,31,23.5,5
92,42,8.0,5
92,42,10.0,5
98,43,11.0,4
89,40,9.5,4
97,42,8.5,5
82,38,26.5,5
91,42,18.0,5
92,44,16.5,5
75,34,16.0,5
106,48,4.5,5
90,39,11.0,5
91,41,19.0,5
78,34,18.5,5
97,44,8.0,5
100,45,16.5,5
98,46,17.5,5
82,36,23.0,5
80,36,16.0,5
96,42,18.0,5
82,38,9.0,5
84,38,18.5,5
78,34,11.5,5
106,48,20.0,5
108,50,4.5,5
90,40,22.0,5
67,30,22.0,5
86,38,16.0,4
94,40,12.5,5
78,34,9.5,4
76,34,14.0,4
84,39,21.0,4
74,34,18.0,5
94,42,13.0,5
100,45,2.0,3
98,45,18.0,5
67,28,20.0,5
104,48,6.0,5
110,51,16.0,2
78,36,9.5,5
92,40,9.5,5
98,46,20.5,5
87,38,17.5,5
80,37,13.0,4
89,39,9.5,4
105,48,4.5,5
81,36,18.0,4
